# 2016-06-06 12:41:52.606402
#
# Simulation of heat flow through 1-dimensional rod
#
# Dimensions
#   dim x =           11
#   min x =           0.0
#   max x =           1.0
#
# Thermodynamical parameters
#   initial temp =    300.0
#   alpha =           1.0
#
# Boundary conditions:
#   method =          Dirichlet
#   x0 order =        1
#   x1 order =        1
#
# Finite differencing
#   num steps =       100000
#   time step =       0.01
#   method =          Implicit
#   write period =    1000
#
      10      300.00000000
Step= 67000
       0     1000.00000000
       1      848.86695949
       2      708.79291112
       3      588.40949943
       4      492.37871257
       5      421.16700515
       6      371.95680332
       7      340.10497446
       8      320.50997284
       9      308.47997824
      10      300.00000000
Step= 68000
       0     1000.00000000
       1      849.96085590
       2      710.74232419
       3      590.82395169
       4      494.84427518
       5      423.35800447
       6      373.69026411
       7      341.33260833
       8      321.26978145
       9      308.83726488
      10      300.00000000
Step= 69000
       0     1000.00000000
       1      851.03133896
       2      712.65332362
       3      593.19756348
       4      497.27754201
       5      425.53066977
       6      375.41865875
       7      342.56375081
       8      322.03588508
       9      309.19894960
      10      300.00000000
Step= 70000
       0     1000.00000000
       1      852.07922913
       2      714.52713845
       3      595.53141244
       4      499.67905187
       5      427.68494194
       6      377.14153222
       7      343.79783403
       8      322.80782086
       9      309.56478396
      10      300.00000000
Step= 71000
       0     1000.00000000
       1      853.10530698
       2      716.36494332
       3      597.82653823
       4      502.04933734
       5      429.82078117
       6      378.85845708
       7      345.03431165
       8      323.58513700
       9      309.93452311
      10      300.00000000
Step= 72000
       0     1000.00000000
       1      854.11031562
       2      718.16786139
       3      600.08394403
       4      504.38892419
       5      431.93816531
       6      380.56903208
       7      346.27265845
       8      324.36739306
       9      310.30792618
      10      300.00000000
Step= 73000
       0     1000.00000000
       1      855.09496297
       2      719.93696723
       3      602.30459801
       4      506.69833093
       5      434.03708838
       6      382.27288083
       7      347.51236986
       8      325.15416020
       9      310.68475656
      10      300.00000000
Step= 74000
       0     1000.00000000
       1      856.05992381
       2      721.67328934
       3      604.48943468
       4      508.97806839
       5      436.11755909
       6      383.96965053
       7      348.75296142
       8      325.94502128
       9      311.06478223
      10      300.00000000
Step= 75000
       0     1000.00000000
       1      857.00584181
       2      723.37781268
       3      606.63935625
       4      511.22863942
       5      438.17959959
       6      385.65901079
       7      349.99396835
       8      326.73957098
       9      311.44777597
      10      300.00000000
Step= 76000
       0     1000.00000000
       1      857.93333124
       2      725.05148092
       3      608.75523390
       4      513.45053859
       5      440.22324428
       6      387.34065246
       7      351.23494499
       8      327.53741589
       9      311.83351557
      10      300.00000000
Step= 77000
       0     1000.00000000
       1      858.84297874
       2      726.69519859
       3      610.83790900
       4      515.64425205
       5      442.24853866
       6      389.01428658
       7      352.47546427
       8      328.33817446
       9      312.22178399
      10      300.00000000
Step= 78000
       0     1000.00000000
       1      859.73534482
       2      728.30983310
       3      612.88819430
       4      517.81025732
       5      444.25553838
       6      390.67964328
       7      353.71511727
       8      329.14147706
       9      312.61236951
      10      300.00000000
Step= 79000
       0     1000.00000000
       1      860.61096534
       2      729.89621663
       3      614.90687504
       4      519.94902323
       5      446.24430825
       6      392.33647090
       7      354.95351260
       8      329.94696587
       9      313.00506586
      10      300.00000000
Step= 80000
       0     1000.00000000
       1      861.47035289
       2      731.45514791
       3      616.89471006
       4      522.06100979
       5      448.21492144
       6      393.98453496
       7      356.19027597
       8      330.75429484
       9      313.39967225
      10      300.00000000
Step= 81000
       0     1000.00000000
       1      862.31399800
       2      732.98739388
       3      618.85243280
       4      524.14666822
       5      450.16745863
       6      395.62361735
       7      357.42504964
       8      331.56312954
       9      313.79599350
      10      300.00000000
Step= 82000
       0     1000.00000000
       1      863.14237040
       2      734.49369126
       3      620.78075234
       4      526.20644090
       5      452.10200735
       6      397.25351545
       7      358.65749189
       8      332.37314710
       9      314.19384003
      10      300.00000000
Step= 83000
       0     1000.00000000
       1      863.95592008
       2      735.97474803
       3      622.68035431
       4      528.24076141
       5      454.01866125
       6      398.87404138
       7      359.88727655
       8      333.18403600
       9      314.59302788
      10      300.00000000
Step= 84000
       0     1000.00000000
       1      864.75507833
       2      737.43124482
       3      624.55190182
       4      530.25005457
       5      455.91751954
       6      400.48502119
       7      361.11409252
       8      333.99549591
       9      314.99337874
      10      300.00000000
Step= 85000
       0     1000.00000000
       1      865.54025873
       2      738.86383621
       3      626.39603635
       4      532.23473651
       5      457.79868640
       6      402.08629418
       7      362.33764322
       8      334.80723756
       9      315.39471992
      10      300.00000000
Step= 86000
       0     1000.00000000
       1      866.31185804
       2      740.27315199
       3      628.21337854
       4      534.19521472
       5      459.66227044
       6      403.67771224
       7      363.55764617
       8      335.61898249
       9      315.79688433
      10      300.00000000
Step= 87000
       0     1000.00000000
       1      867.07025707
       2      741.65979828
       3      630.00452904
       4      536.13188819
       5      461.50838429
       6      405.25913914
       7      364.77383247
       8      336.43046287
       9      316.19971042
      10      300.00000000
Step= 88000
       0     1000.00000000
       1      867.81582147
       2      743.02435869
       3      631.77006928
       4      538.04514750
       5      463.33714411
       6      406.83045001
       7      365.98594641
       8      337.24142130
       9      316.60304214
      10      300.00000000
Step= 89000
       0     1000.00000000
       1      868.54890250
       2      744.36739531
       3      633.51056215
       4      539.93537489
       5      465.14866917
       6      408.39153069
       7      367.19374492
       8      338.05161056
       9      317.00672888
      10      300.00000000
Step= 90000
       0     1000.00000000
       1      869.26983770
       2      745.68944972
       3      635.22655277
       4      541.80294450
       5      466.94308156
       6      409.94227721
       7      368.39699721
       8      338.86079338
       9      317.41062538
      10      300.00000000
Step= 91000
       0     1000.00000000
       1      869.97895161
       2      746.99104388
       3      636.91856912
       4      543.64822237
       5      468.72050577
       6      411.48259526
       7      369.59548432
       8      339.66874224
       9      317.81459169
      10      300.00000000
Step= 92000
       0     1000.00000000
       1      870.67655636
       2      748.27268108
       3      638.58712273
       4      545.47156669
       5      470.48106845
       6      413.01239971
       7      370.78899868
       8      340.47523911
       9      318.21849302
      10      300.00000000
Step= 93000
       0     1000.00000000
       1      871.36295227
       2      749.53484669
       3      640.23270925
       4      547.27332788
       5      472.22489804
       6      414.53161414
       7      371.97734371
       8      341.28007520
       9      318.62219972
      10      300.00000000
Step= 94000
       0     1000.00000000
       1      872.03842841
       2      750.77800903
       3      641.85580911
       4      549.05384878
       5      473.95212462
       6      416.04017036
       7      373.16033344
       8      342.08305074
       9      319.02558712
      10      300.00000000
Step= 95000
       0     1000.00000000
       1      872.70326311
       2      752.00262003
       3      643.45688800
       4      550.81346478
       5      475.66287955
       6      417.53800804
       7      374.33779210
       8      342.88397474
       9      319.42853547
      10      300.00000000
Step= 96000
       0     1000.00000000
       1      873.35772451
       2      753.20911603
       3      645.03639752
       4      552.55250397
       5      477.35729536
       6      419.02507426
       7      375.50955375
       8      343.68266470
       9      319.83092980
      10      300.00000000
Step= 97000
       0     1000.00000000
       1      874.00207094
       2      754.39791836
       3      646.59477563
       4      554.27128733
       5      479.03550546
       6      420.50132319
       7      376.67546192
       8      344.47894645
       9      320.23265984
      10      300.00000000
Step= 98000
       0     1000.00000000
       1      874.63655144
       2      755.56943406
       3      648.13244718
       4      555.97012883
       5      480.69764403
       6      421.96671563
       7      377.83536927
       8      345.27265383
       9      320.63361990
      10      300.00000000
Step= 99000
       0     1000.00000000
       1      875.26140615
       2      756.72405644
       3      649.64982439
       4      557.64933567
       5      482.34384579
       6      423.42121879
       7      378.98913720
       8      346.06362851
       9      321.03370877
      10      300.00000000
Step= 100000
       0     1000.00000000
       1      875.87686671
       2      757.86216567
       3      651.14730732
       4      559.30920835
       5      483.97424590
       6      424.86480584
       7      380.13663557
       8      346.85171972
       9      321.43282956
      10      300.00000000
