      0.00101254        2.94721408
      0.56198614        2.86412512
      1.13124435        2.97165200
      1.70392484        2.95210166
      2.27923240        2.92766373
      2.87219354        2.83968719
      3.46197651        2.83479961
      4.04391442        2.95210166
      4.62104668        2.88856305
      5.21131293        2.95210166
      5.78555619        2.93743891
      6.36622452        2.94232649
      6.95990324        2.88856305
      7.53719526        2.89345064
      8.12657124        2.93255132
      8.69151110        2.86901271
      9.26495468        2.88856305
      9.84111546        2.97165200
     10.42955120        2.87878788
     11.01950284        2.93255132
     11.61801264        2.90322581
     12.21199793        2.90811339
     12.79743398        2.91300098
     13.38445154        2.92766373
     13.97298099        2.87878788
     14.55782622        2.88367546
     15.13990961        2.89833822
     15.71813741        2.90811339
     16.29688465        2.88856305
     16.88492367        2.91788856
     17.47548623        2.92766373
     18.04996689        2.93255132
     18.62799254        2.90322581
     19.19818877        2.96187683
     19.76769598        2.92766373
     20.36114354        2.93743891
     20.93184670        2.92766373
     21.51009860        2.89833822
     22.09300934        2.94721408
     22.67309398        2.93743891
     23.25104154        2.88367546
     23.84146443        2.91300098
     24.41468532        2.86412512
     24.99952787        2.87390029
     25.58518303        2.94232649
     26.15681082        2.87878788
     26.73665717        2.91788856
     27.33606616        2.86412512
     27.91577283        2.92277615
     28.50215226        2.96187683
     29.07506792        2.92766373
     29.66556176        2.95210166
     30.24768308        2.92766373
     30.83445208        2.90811339
     31.40937184        2.92277615
     31.99508547        2.89833822
     32.57901365        2.91300098
     33.16475048        2.93743891
     33.74818645        2.84946237
     34.33509512        2.87878788
     34.92107917        2.90811339
     35.51226559        2.83479961
     36.08895160        2.91788856
     36.65846016        2.84457478
     37.23474990        2.93743891
     37.80976606        2.87390029
     38.39096632        2.89345064
     38.97405377        2.87878788
     39.56242079        2.88367546
     40.14024786        2.89833822
     40.71333399        2.83968719
     41.29815244        2.81036168
     41.88366124        2.89833822
     42.47560449        2.86412512
     43.05446061        2.88367546
     43.64619636        2.87390029
     44.23061229        2.96676442
     44.82235785        2.80547410
     45.41514228        2.86412512
     45.99800527        2.87878788
     46.58827375        2.87878788
     47.18237640        2.83968719
     47.76398320        2.85434995
     48.35343817        2.86901271
     48.93193461        2.87390029
     49.50726983        2.86412512
     50.07696314        2.88856305
     50.66770152        2.83968719
     51.24694097        2.83968719
     51.83910868        2.86901271
     52.41703928        2.84457478
     52.99833996        2.93255132
     53.56690202        2.90322581
     54.16154329        2.83968719
     54.75860724        2.88367546
     55.33684888        2.80547410
     55.92662604        2.80547410
     56.51761655        2.88367546
     57.09871686        2.90811339
     57.68430598        2.89833822
     58.25826051        2.92766373
     58.84404508        2.81524927
     59.41714995        2.83968719
     60.00647194        2.90322581
     60.58549898        2.90322581
     61.16689693        2.82502444
     61.75307911        2.91300098
     62.33828446        2.85434995
     62.91683267        2.86901271
     63.50515015        2.83968719
     64.09350066        2.79569892
     64.68949719        2.85923754
     65.27011599        2.84457478
     65.84419681        2.82013685
     66.41760423        2.83479961
     66.99888750        2.82013685
     67.58549630        2.90322581
     68.16293157        2.87878788
     68.75249274        2.81524927
     69.34739328        2.87390029
     69.93123846        2.88367546
     70.52174658        2.81524927
     71.09317043        2.84946237
     71.67687058        2.82502444
     72.27786822        2.86901271
     72.85880207        2.79081134
     73.43914733        2.79569892
     74.02054885        2.78103617
     74.60778507        2.82013685
     75.18373210        2.81524927
     75.76526616        2.82013685
     76.34725807        2.80547410
     76.92417926        2.81036168
     77.50219822        2.86901271
     78.07988428        2.85434995
     78.67062311        2.89833822
     79.25297737        2.82502444
     79.83772397        2.79081134
     80.42182708        2.80058651
     80.99627115        2.85434995
     81.57772444        2.82502444
     82.17168964        2.82013685
     82.75102369        2.78592375
     83.32363502        2.74193548
     83.90936649        2.79569892
     84.50655048        2.82013685
     85.08934742        2.79081134
     85.67379950        2.76637341
     86.24580348        2.82991202
     86.80760934        2.78592375
     87.38625483        2.83479961
     87.97096083        2.80547410
     88.56639463        2.80058651
     89.16518914        2.78592375
     89.73981884        2.74193548
     90.33115832        2.74682307
     90.90628202        2.77126100
     91.49886742        2.74193548
     92.08623484        2.79569892
