      0.00345307      24.07220012
      0.60360819      24.06949671
      1.19323809      24.06771193
      1.77112228      24.06680308
      2.35102352      24.06672779
      2.92839631      24.06744365
      3.50696906      24.06890830
      4.08958170      24.07107904
      4.66576658      24.07391349
      5.24102460      24.07736911
      5.82617506      24.08140353
      6.40987744      24.08597434
      6.99710072      24.09103888
      7.57149525      24.09655489
      8.15530652      24.10247970
      8.74169442      24.10877093
      9.32677303      24.11538618
      9.90966012      24.12228292
     10.49448794      24.12941861
     11.08586133      24.13675074
     11.67049102      24.14427325
     12.25354366      24.15190382
     12.83308567      24.15959058
     13.41604995      24.16728293
     13.99801196      24.17493190
     14.57440658      24.18248904
     15.16267096      24.18990939
     15.74391808      24.19714883
     16.32344893      24.20416383
     16.91321895      24.21091257
     17.49943773      24.21735481
     18.08131094      24.22344803
     18.65859582      24.22915242
     19.24337098      24.23442977
     19.82502999      24.23924054
     20.42023219      24.24355242
     21.01645318      24.24733595
     21.60056745      24.25057015
     22.17565277      24.25323878
     22.75109465      24.25533064
     23.33229134      24.25683278
     23.90692283      24.25773904
     24.49237049      24.25804683
     25.06594214      24.25776088
     25.64234657      24.25690506
     26.23156057      24.25551988
     26.81921359      24.25366080
     27.42745472      24.25138761
     28.01502742      24.24877919
     28.59908992      24.24592491
     29.17778896      24.24292320
     29.76582620      24.23988600
     30.34190934      24.23693329
     30.92310871      24.23418592
     31.49810121      24.23176343
     32.10071694      24.22978294
     32.70481333      24.22835882
     33.30851835      24.22760473
     33.91300252      24.22763332
     34.48544918      24.22854633
     35.06799934      24.23044924
     35.65462867      24.23344275
     36.23598467      24.23761655
     36.82126588      24.24305223
     37.40344388      24.24982396
     37.98172345      24.25799179
     38.56667666      24.26760300
     39.14837583      24.27869193
     39.72958279      24.29127768
     40.32762180      24.30536171
     40.90966815      24.32093566
     41.51208396      24.33797958
     42.09874229      24.35646040
     42.67888138      24.37634164
     43.25732160      24.39756697
     43.83255597      24.42007014
     44.40710936      24.44376738
     44.99423313      24.46856443
     45.57904578      24.49435784
     46.15659127      24.52104055
     46.75621312      24.54851601
     47.36636331      24.57669799
     47.93924862      24.60551437
     48.52781333      24.63489201
     49.11225871      24.66475906
     49.68785276      24.69504080
     50.26876252      24.72567731
     50.85249435      24.75660495
     51.43731994      24.78776220
     52.01499841      24.81908685
     52.60169200      24.85051424
     53.17405654      24.88197382
     53.74266814      24.91339733
     54.30523664      24.94472327
     54.88108638      24.97589432
     55.45727796      25.00686376
     56.03538438      25.03757816
     56.61413653      25.06798031
     57.19147987      25.09801835
     57.77087863      25.12764170
     58.35358275      25.15680682
     58.94692990      25.18548914
     59.53540134      25.21367471
     60.14290438      25.24135119
     60.73078588      25.26851024
     61.31896145      25.29514783
     61.90937006      25.32126842
     62.48570488      25.34687963
     63.07465960      25.37199697
