      0.73696382       3.06917482
      1.96719096       3.07853498
      3.23433181       3.08731013
      4.53667694       3.09551960
      5.73696193       3.10318269
      7.02180842       3.11031873
      8.19361448       3.11694703
      9.37874265       3.12308691
     10.63272350       3.12875769
     11.90035966       3.13397869
     13.12961746       3.13876922
     14.35323601       3.14314861
     15.58775734       3.14713616
     16.80309942       3.15075120
     18.00371807       3.15401304
     19.23834575       3.15694100
     20.49306435       3.15955441
     21.71222754       3.16187256
     22.91849774       3.16391480
     24.11747405       3.16570042
     25.34705087       3.16728193
     26.57111178       3.16866342
     27.77418190       3.16986421
     29.01998554       3.17090286
     30.20975953       3.17179681
     31.45528244       3.17256208
     32.70699992       3.17321272
     33.95270100       3.17376104
     35.17102246       3.17421866
     36.39875182       3.17459546
     37.63160482       3.17490031
     38.84704331       3.17514202
     40.04937189       3.17532885
     41.30324262       3.17546867
     42.54028962       3.17556897
     43.78759240       3.17563639
     45.00918389       3.17567673
     46.25718472       3.17569463
     47.56276159       3.17569367
     48.76185795       3.17567666
     50.05058085       3.17564769
     51.29582727       3.17560940
     52.47006872       3.17556429
     53.67317334       3.17551449
     54.95472144       3.17546185
     56.15705758       3.17540744
     57.37100875       3.17535229
     58.55738369       3.17529632
     59.75316748       3.17523861
     60.97493761       3.17517739
     62.16347335       3.17511109
     63.35790640       3.17503776
     64.66628448       3.17495580
     65.93998998       3.17486476
     67.15885305       3.17476545
     68.33433701       3.17465844
     69.54141445       3.17454376
     70.84539860       3.17441998
     72.08081886       3.17428690
     73.29622852       3.17414341
     74.54668554       3.17398816
     75.73407140       3.17381973
     76.95161966       3.17363596
     78.18950555       3.17343496
     79.43890107       3.17321531
     80.60696070       3.17297727
     81.84243010       3.17272390
     83.08984583       3.17245939
     84.29004669       3.17219048
     85.51231355       3.17192669
     86.66562329       3.17167841
     87.84988090       3.17145713
     89.09640292       3.17127534
     90.33391497       3.17114535
     91.56853366       3.17107988
     92.75283712       3.17109186
     93.95497334       3.17119401
     95.20523990       3.17139815
     96.42683375       3.17171632
     97.56234994       3.17215932
     98.78148052       3.17273665
