      0.44885249       2.97650877
      1.72886837       2.99221040
      2.95208518       3.00660336
      4.20081196       3.01973363
      5.38848328       3.03164717
      6.59068425       3.04238998
      7.86057716       3.05200800
      9.12169783       3.06054722
     10.33906980       3.06805360
     11.51090279       3.07457313
     12.76051855       3.08015176
     13.94406724       3.08483548
     15.15966879       3.08867024
     16.42888018       3.09170204
     17.64748284       3.09397682
     18.90077745       3.09554058
     20.12796189       3.09643928
     21.34449118       3.09671888
     22.52923748       3.09642537
     23.74796113       3.09560471
     24.98083162       3.09432717
     26.20102605       3.09262577
     27.48413615       3.09054815
     28.70121273       3.08814151
     29.90590629       3.08545247
     31.13539567       3.08252726
     32.35216080       3.07941203
     33.55553718       3.07615231
     34.73595336       3.07279209
     35.92306322       3.06937408
     37.15029586       3.06593968
     38.38588152       3.06252868
     39.61064805       3.05917936
     40.85468269       3.05592768
     42.15681466       3.05280747
     43.39613022       3.04984929
     44.61510435       3.04708060
     45.81107010       3.04452513
     46.99638259       3.04220334
     48.21137494       3.04013268
     49.39536080       3.03832856
     50.56720986       3.03680269
     51.74766197       3.03556410
     52.96862818       3.03461824
     54.17666125       3.03396629
     55.36256782       3.03360697
     56.52925449       3.03353615
     57.73646095       3.03374655
     59.01347997       3.03422703
     60.18462058       3.03496415
     61.33461586       3.03594206
     62.48756546       3.03714187
     63.67122049       3.03854351
     64.84286869       3.04012464
     66.09195890       3.04186084
     67.27874029       3.04372733
     68.49402754       3.04569767
     69.71278664       3.04774461
     70.89952077       3.04984073
     72.09869038       3.05195946
     73.25326011       3.05407549
     74.43353735       3.05616392
     75.62325321       3.05820146
     76.85822778       3.06016653
     78.06426640       3.06203970
     79.29041155       3.06380248
     80.49324631       3.06543773
     81.70840454       3.06693149
     82.91585676       3.06827172
     84.09974951       3.06944844
     85.30270289       3.07045392
     86.54875655       3.07128146
     87.75469166       3.07192616
     88.97068076       3.07238454
     90.19423313       3.07265604
     91.37756347       3.07274255
     92.58300329       3.07264923
     93.77733662       3.07238409
     94.98087793       3.07195701
     96.18893605       3.07137958
     97.41617389       3.07066586
     98.65296945       3.06983043
     99.85866070       3.06888903
    101.03940677       3.06785960
    102.24311256       3.06676044
    103.41104789       3.06560910
    104.69875560       3.06442329
    105.95078927       3.06322227
    107.16855115       3.06202478
    108.34797720       3.06084885
    109.54852922       3.05971229
    110.78147579       3.05863029
    112.00526873       3.05761704
    113.19104675       3.05668552
    114.38586829       3.05584721
    115.58910288       3.05511311
    116.76221761       3.05449393
    117.99630839       3.05399940
    119.24648279       3.05363769
    120.45922642       3.05341527
    121.71842449       3.05333717
    122.95123400       3.05340664
    124.14812040       3.05362540
    125.35269911       3.05399305
    126.56924069       3.05450763
    127.85463117       3.05516552
    129.05622909       3.05595989
    130.27647220       3.05688248
    131.46872176       3.05792298
    132.69966822       3.05906907
    133.91348422       3.06030783
    135.18727763       3.06162591
    136.40114940       3.06300956
    137.60606698       3.06444403
    138.85945422       3.06591429
    140.07627465       3.06740549
    141.24421470       3.06890226
    142.43394238       3.07039034
    143.64692894       3.07185473
    144.93355531       3.07327995
    146.13369662       3.07465125
    147.32294506       3.07595435
    148.48656635       3.07717593
    149.72320547       3.07830292
    150.89624128       3.07932515
    152.09391364       3.08023375
    153.27694151       3.08101937
    154.46481748       3.08167358
    155.67974082       3.08218866
    156.88239361       3.08255781
    158.13721808       3.08277717
    159.40784449       3.08284470
    160.58853243       3.08276085
    161.75957332       3.08252752
    162.94532629       3.08214865
    164.16774203       3.08162903
    165.36571072       3.08097553
    166.55212299       3.08019643
    167.75446245       3.07929991
    168.96968637       3.07829479
    170.17472446       3.07719052
    171.40744607       3.07599686
    172.60930724       3.07472382
    173.81006484       3.07338091
    174.98115441       3.07197768
    176.19879436       3.07052432
    177.41353149       3.06903051
    178.58754088       3.06750648
    179.79220892       3.06596249
    181.01910836       3.06440872
    182.17196533       3.06285495
    183.39356627       3.06131091
    184.59344386       3.05978640
    185.82669717       3.05829087
    186.99693414       3.05683264
    188.19787039       3.05542047
    189.39785668       3.05406148
    190.60467607       3.05276352
    191.79950328       3.05153446
    192.99344812       3.05038250
    194.18922340       3.04931682
    195.34570344       3.04834534
    196.49881799       3.04747651
    197.67968599       3.04671628
    198.89766622       3.04606913
    200.15935072       3.04553928
    201.37352591       3.04512990
    202.57553831       3.04484382
    203.76274080       3.04468303
    204.93443059       3.04464794
    206.13079617       3.04473772
    207.31222754       3.04495006
    208.46330888       3.04528197
    209.66898406       3.04572821
    210.88484366       3.04628253
    212.11785924       3.04693601
    213.27252963       3.04767734
    214.44048859       3.04849633
    215.62058765       3.04938239
    216.82711260       3.05032460
    218.01780299       3.05131189
    219.19935346       3.05233176
    220.40048112       3.05337216
    221.61643241       3.05442078
