      0.58937889        3.52539063
      1.83428739        3.56445313
      3.03636123        3.55468750
      4.23883302        3.57910156
      5.48566034        3.50097656
      6.69197781        3.52539063
      7.87556052        3.58398438
      9.09519491        3.44726563
     10.26659924        3.61816406
     11.54876080        3.56445313
     12.72378585        3.41308594
     13.92269552        3.54492188
     15.10538358        3.52539063
     16.30000898        3.56445313
     17.45090128        3.56933594
     18.63134110        3.46191406
     19.83911233        3.48144531
     21.08683810        3.57910156
     22.30541808        3.55468750
     23.60680757        3.58398438
     24.80789553        3.47167969
     25.96754447        3.42285156
     27.16744806        3.57421875
     28.36911072        3.47656250
     29.61342893        3.48144531
     30.83000548        3.56445313
     32.06936216        3.59375000
     33.26889663        3.59863281
     34.52092463        3.61816406
     35.70473515        3.55957031
     36.87571412        3.63769531
     38.05392083        3.64257813
     39.25843243        3.55468750
     40.47658705        3.48144531
     41.68051024        3.55468750
     42.88089400        3.54980469
     44.10109127        3.52539063
     45.31834745        3.55468750
     46.56714937        3.44726563
     47.74169943        3.53515625
     48.93972626        3.55957031
     50.17200078        3.50097656
     51.38636029        3.67675781
     52.59765110        3.54003906
     53.74909447        3.51562500
     54.93460830        3.50585938
     56.13687449        3.62792969
     57.32465783        3.35449219
     58.55301104        3.55468750
     59.78860380        3.55468750
     61.04346560        3.60351563
     62.24501862        3.45214844
     63.46020001        3.61816406
     64.64682732        3.46191406
     65.88532620        3.37890625
     67.11552924        3.68164063
     68.32090289        3.43261719
     69.53498072        3.57421875
     70.73953296        3.60839844
     71.94241828        3.54980469
     73.16361041        3.48144531
     74.36345209        3.46191406
     75.59924051        3.55957031
     76.81551695        3.57421875
     78.01961406        3.51562500
     79.25159886        3.45703125
     80.45959081        3.60839844
     81.65359945        3.48632813
     82.81107104        3.60839844
     83.98284922        3.36914063
     85.18234777        3.56933594
     86.41798826        3.51562500
     87.61675331        3.44726563
     88.82147097        3.63281250
     90.03790291        3.52539063
     91.25119525        3.53515625
     92.47304289        3.52050781
     93.74940309        3.40332031
     94.91949591        3.50585938
     96.23846910        3.38378906
     97.45445630        3.49121094
     98.67497684        3.43261719
     99.87554304        3.62304688
    101.10737282        3.49609375
    102.36201108        3.55957031
    103.51258956        3.40820313
    104.76316899        3.49609375
    105.96648912        3.47656250
    107.16588606        3.31542969
    108.42569616        3.65722656
    109.67263597        3.53515625
    110.87204095        3.45703125
    112.08019264        3.47167969
    113.31156115        3.47656250
    114.52746422        3.46679688
