      0.25183186        3.16406250
      1.58018886        2.90039063
      2.78587774        3.09570313
      4.03506579        3.15917969
      5.23489376        3.03710938
      6.41914239        3.10058594
      7.70601877        3.19335938
      8.95282105        3.04199219
     10.15856712        3.16894531
     11.35837618        3.03222656
     12.61014613        3.14453125
     13.78615706        3.08593750
     14.98936802        3.03222656
     16.24399777        3.17871094
     17.49574834        3.05664063
     18.74762983        3.07617188
     19.97424381        3.06152344
     21.17790139        3.00292969
     22.37544804        3.07617188
     23.59225287        3.12988281
     24.82649394        2.98339844
     26.04891440        3.09082031
     27.31502212        3.08105469
     28.53163081        3.09082031
     29.75179925        3.07617188
     30.96994867        3.03222656
     32.20083322        3.10058594
     33.40312967        3.06640625
     34.57735788        3.05175781
     35.75320103        3.12988281
     36.99564673        3.09082031
     38.21703027        3.00781250
     39.45628391        3.03710938
     40.69036760        3.02734375
     41.99144848        3.04199219
     43.21124071        2.99316406
     44.45817107        3.00781250
     45.65591102        3.11523438
     46.84236913        3.11523438
     48.04105998        3.10546875
     49.24355398        3.11035156
     50.41447105        3.07128906
     51.58279250        3.08593750
     52.81469507        3.06640625
     54.02502883        3.14453125
     55.20820746        2.96875000
     56.37623353        3.16406250
     57.58099798        3.13476563
     58.83293098        3.15429688
     60.02828232        2.92968750
     61.18546468        3.11523438
     62.33582103        3.05175781
     63.50330359        3.10058594
     64.68728000        3.08105469
     65.94287436        3.03222656
     67.10962578        3.06640625
     68.32411573        3.26171875
     69.54182846        3.05175781
     70.74774231        3.16894531
     71.94738312        3.00292969
     73.09953684        3.14941406
     74.27199605        3.08105469
     75.47156739        3.03222656
     76.70392225        3.05664063
     77.91112067        2.98339844
     79.13809857        3.14941406
     80.34036618        3.15917969
     81.54024945        3.10058594
     82.76186079        3.15429688
     83.92690937        3.12011719
     85.14872724        3.17871094
     86.40024623        2.95898438
     87.60153081        3.09570313
     88.80899437        3.06152344
     90.03137182        3.02246094
     91.21340104        3.14941406
     92.42988213        3.04687500
     93.61619043        2.99804688
     94.81525890        3.05664063
     96.01615073        3.02246094
     97.24846919        3.14941406
     98.50442605        3.01757813
     99.70611046        3.06152344
    100.87767312        3.05175781
    102.09416697        3.00292969
    103.25901422        3.15917969
    104.54259173        3.12988281
    105.76881156        3.01757813
    107.01671881        3.15917969
    108.16988203        3.07128906
